L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35
0.25870958009673545,-0.2646735306557383,-0.48433625289168314,-0.33079475897137656,-0.587713674794282,-0.484313496009076,0.3103137558723071,0.17236537777376448,0.26858266294327154,-0.057235363579613174,0.03342701709787847,0.050025984901693486,-0.09186148993692302,0.5493970208418382,0.10421746853612973,-0.49918889750948436,-0.05346085057715654,0.09461909506347635,0.0,-0.24863376480522867
0.3043685555633946,-0.20795742837929218,-0.527559112762955,-0.4289365817009498,-0.6048219285065991,-0.5465715888523648,0.3093428632563989,0.15231014614156924,0.29821391750736187,-0.02197982865994923,0.015517414744165419,0.07445275878159212,-0.19118208310998083,0.5074524365584441,0.14339792245591818,-0.5094044626625143,-0.02553328066921296,0.1476838765241766,0.019404394130739668,-0.24286503790322903
0.2750446118682102,-0.17329940718372366,-0.5816663445302122,-0.42303544651275554,-0.6708039310533618,-0.6270755693445972,0.33914881841943456,0.1302435663464822,0.28260893433712037,-0.018122221339151715,0.0,0.06649705880043663,-0.11422453994042332,0.5132048329712141,0.20444858724698844,-0.48502513945204184,-0.0850512037049637,0.02904880513006747,0.01517269092385051,-0.2549094085497365
0.2540473632463486,-0.25324048273975946,-0.5034129867653003,-0.34688555480330213,-0.6402891422909366,-0.5228498218126422,0.3566046548207101,0.1711051641387316,0.27643435788127385,0.0,0.0015762538434022472,0.08515149593475997,-0.1516249944977306,0.5277868458386002,0.1897242506315165,-0.4919531078054992,-0.028038338407506604,0.1425143785137783,0.09385069090496273,-0.17354983846441874
0.28637708622045105,-0.18339311123653979,-0.5234632917840546,-0.3845316379532121,-0.6774032669069455,-0.6044182295486683,0.36163981043243976,0.15643502800101294,0.3312846560335751,-0.07600971371986003,0.0,0.09859250706021984,-0.06370766701096885,0.5066973428029463,0.17209538429435828,-0.4794458628195987,-0.052068334374826636,0.1262051888541915,0.045197962333967404,-0.21381216289350322
0.275181153236847,-0.20481098799716238,-0.5179488719767741,-0.39610118494595836,-0.7198766350764154,-0.6142822065087206,0.3609334357084736,0.15993585700231386,0.3146436255740545,-0.02688485158595853,0.0,0.09519052739451118,-0.0846577656815525,0.49794332094034666,0.1847892971528841,-0.5283788367930191,-0.01374697343245919,0.10638109461772252,0.05241344425111566,-0.2105699625054358
0.22445514248421997,-0.2017782541539894,-0.503703153538105,-0.3888401163598811,-0.5815085019349577,-0.5104531334486804,0.29040979360402397,0.16487442143450753,0.2501264752243149,-0.014345637675346136,0.012456812143082896,0.05040968894631376,-0.11931691023726691,0.534869992084092,0.15675386771750532,-0.4630744984573942,-0.04229509672921456,0.05250751306013207,0.027578475703784258,-0.2170833147578139
0.22406768785463393,-0.16848916068420325,-0.5343357482782437,-0.41483541687645487,-0.664532724973632,-0.5731782247986053,0.35434467339449127,0.16150803918130524,0.3432769988348765,0.0,0.0,0.03430842651535553,-0.09757784198670594,0.5142967622130954,0.19028464254650343,-0.4773553192659675,-0.024916412965990557,0.0555212179645459,0.0,-0.2701727464779496
0.23616231824877168,-0.27621977385843827,-0.4837558162845513,-0.4154264120096056,-0.7047544865163929,-0.6129081445247729,0.33437233609824407,0.1567515171759437,0.3472342243688606,-0.02691051539175834,0.0,0.11188462616456521,-0.15406994350979514,0.513585638755644,0.18889945247346412,-0.45570594126103825,-0.030811498466342714,0.0799420986162732,0.02848409657367173,-0.2509262747484801
0.17587926731588013,-0.23693315090555495,-0.45490779147549476,-0.37027235081533416,-0.6397710352144648,-0.5553158402938454,0.371718538961462,0.2262892075324046,0.25647147261153236,-0.007293797441593677,0.05774447300752006,0.07120806540526493,-0.18274398391611252,0.461622520188891,0.1586663755829278,-0.4674709733729076,-0.021462444620715074,0.11021414762929713,0.039074958829892294,-0.19346155122264738
0.2067938570991942,-0.19335513785788222,-0.505691609271812,-0.389292152642108,-0.6426927276876795,-0.53833759354079,0.3361663930874905,0.12267810063378441,0.27414747879832474,-0.023978297091263444,0.028892353194114456,0.088512241714438,-0.10120939358596287,0.4876926259819625,0.20911973827572264,-0.5327700551886586,0.0,0.13317834104139323,-0.0010353307581761387,-0.2231415979529141
0.24692072396135453,-0.1869518391560432,-0.5215383467464305,-0.4388457274734974,-0.6855652705822383,-0.6060288179753094,0.3213366757300053,0.1455780557380805,0.33526390919229937,0.0,-0.02984385203774667,0.06433129031220748,-0.0987118710808108,0.4962375222348819,0.19915897804595747,-0.5181535959752488,-0.005602576836662448,0.09529132756404907,0.0,-0.23614105073846
0.23190755006373634,-0.20583350356576172,-0.5005729478951252,-0.31213625448012694,-0.5809583279707029,-0.5261945633696975,0.3578774272306636,0.15411195687742693,0.29598298398007333,-0.03228052600949993,0.019356762288784628,0.10256540601145096,-0.13830095219237468,0.5025514092631992,0.2331376269356832,-0.5187819872814962,0.0,0.12513191774628546,0.045092971311546486,-0.24136153820256798
0.2514650579527166,-0.24038514616214327,-0.47985891744742554,-0.36409495085336496,-0.6094584713694433,-0.5564380950850775,0.3065282024700766,0.20161378389755202,0.2576739136384264,0.0,0.021353394359215756,0.054758986701160355,-0.17191484498844675,0.4707235066706967,0.14874167816952488,-0.514840318366426,-0.030953468816870063,0.10569864071608519,0.03142295577735452,-0.23395295503397548
0.2708307951009677,-0.23266244190319463,-0.5074518241649799,-0.3675115399771507,-0.6196115495061963,-0.5564385762765436,0.3034687669301571,0.16472685189413075,0.38057855213937797,-0.09156624821353514,0.012069416175701219,0.084184502988631,-0.12153077190930274,0.5446459159242196,0.19368980635020291,-0.44739456817055007,-0.04279112435935804,0.13361003583293357,0.027860028960054958,-0.21887421931892104
0.2108612547144838,-0.23988091518871846,-0.5178156712177627,-0.3597145532049318,-0.5949335613292962,-0.5511108857758034,0.31930852263453546,0.13489558970669732,0.29389718338543536,-0.022840785910470892,0.0,0.09072608751051066,-0.09783637506718341,0.5531573198514158,0.19573228488607416,-0.5470943025199927,-0.03351320006105015,0.0256480777866253,-0.009404723259787187,-0.2240561094319131
0.33252713035118064,-0.2343917126617097,-0.5137120028831358,-0.3404351999539997,-0.6591047542422562,-0.5715405733559104,0.34919021630851593,0.0865575200858811,0.25175225197070455,-0.022684878279046413,0.07164013283610227,0.09129734870127477,-0.18938826496394412,0.5686848468309036,0.16686716443780147,-0.4971875890587262,-0.0254438121440018,0.11254100005693773,0.03407046113327907,-0.21380131735263305
0.25555797393181584,-0.22061466647976716,-0.5064191930077795,-0.39875010314805664,-0.6961144372286753,-0.5906427098291692,0.2984372855649206,0.09180778019569819,0.31426578388441745,-0.0014825738752139805,0.0,0.0859951514602413,-0.18254602656022803,0.49627230551180457,0.20269972611942555,-0.5188742166013064,-0.020182759597267085,0.08656568166385241,0.04790229165197008,-0.25544615603921333
0.3340655806920904,-0.22373836938811414,-0.5156599913408887,-0.33210241616392533,-0.6989227144904201,-0.5974480778278145,0.31412421495198845,0.07562787225753294,0.39123005395311705,-0.029718273067291735,0.0,0.09682631806110757,-0.17755257853315698,0.5220081645448462,0.15709661376244474,-0.5153910498399585,-0.04430425919981945,0.14281344015036368,0.00859428347384953,-0.23447560124265562
0.20463763727532028,-0.23016129948756395,-0.5202223974560777,-0.3869343576151863,-0.6755133517507967,-0.5767837794191041,0.3174652642645306,0.1191486974542385,0.2904139892780617,0.0,0.1132177951387714,0.08169785685996907,-0.18904404858745727,0.5133020741987003,0.17401267425514683,-0.4615802899232023,-0.014025656024047527,0.11371587076945723,-0.010084405974127342,-0.2330460788371284
0.2687810339710696,-0.15109497139693734,-0.5079863483887093,-0.3849244820252228,-0.6599006528447652,-0.5812219924319196,0.3333959206519902,0.13519851399787305,0.3051016618343081,0.0,0.0,0.0745818354246518,-0.07555056779570872,0.4877994455534575,0.19566490827610486,-0.456504359168347,-0.029186923806400405,0.10188552037445253,0.0492482739292701,-0.22971074542925643
0.2869625011103538,-0.2248263394436656,-0.5364474556163172,-0.4212335339635502,-0.6558686002334412,-0.6125927388433309,0.33318568498259515,0.1713623224264716,0.25088562356897026,-0.009781479795593923,0.05304385579123277,0.06731899773281178,-0.1568931732979133,0.4934224650500098,0.15677240523668123,-0.5127640366888923,-0.039828903178874796,0.06675019721679536,0.0060546048676114175,-0.2325460054502039
0.29233840084440527,-0.23045366240808263,-0.4611669108059422,-0.3268753904579563,-0.6081626663732169,-0.5114423320608641,0.3622080624619151,0.20577917194178522,0.2882100215619173,-0.005132500681962992,0.0,0.012078040649471376,-0.14641897523246122,0.49401996299563483,0.21239374643310838,-0.48770123172267893,-0.007000053126032448,0.12186432016751932,0.006760153073911437,-0.20377651584575238
0.22870361890502316,-0.24770160310624026,-0.505299980699145,-0.38166184888773025,-0.6603003782073266,-0.5989517215049004,0.28496949880527883,0.10242322048175556,0.3115817345254303,0.0,0.0,0.10229560776165077,-0.1597892416884683,0.47312228598648426,0.20533124574329414,-0.5076708550385248,0.0,0.13180947420600064,0.0027422391030620832,-0.25436052173448964
0.21307719917329807,-0.21672779584257373,-0.49698010636374335,-0.3813781661946387,-0.6299071816743012,-0.5094268244099667,0.3691579203627603,0.23094283847453484,0.26739497596392564,0.0,0.009173627647990703,0.04961421055740182,-0.13136890014185057,0.5309036601821354,0.15210026363015858,-0.48313951799282123,-0.03342217825527102,0.0683917672068423,0.06338589971985656,-0.1887857956649381
0.24135613441691436,-0.21711406818023554,-0.5199445612904599,-0.40644521815932083,-0.6772291450276563,-0.5399011148499487,0.34810114587833973,0.14059614750079383,0.2940015284246163,-0.03240344052393833,0.0,0.08026465047856952,-0.14356584275558196,0.4425368899507146,0.15358949516756207,-0.48938287734402586,-0.021355801279312685,0.11669804380531415,0.0,-0.2348987526514078
0.27630729001440985,-0.2794786358677871,-0.5304126007828945,-0.41241772353821443,-0.6588045408397549,-0.5490784751713954,0.3314003401588834,0.171181971304171,0.28915674425523846,-0.005731681947804788,-0.043802590660664956,0.041917189570413155,-0.10349393936665564,0.4895516078370512,0.17932699668074764,-0.5011887376490143,-0.015012652178454178,0.20661933173251132,0.023128885631308313,-0.23185734953770337
0.2938283763110367,-0.23087924938374565,-0.47585488354817645,-0.3155340966937164,-0.7259526184565916,-0.631445218951643,0.38780401549547594,0.11046021611091099,0.3365049327047627,0.0,0.0,0.06604901978655559,-0.14263789248701295,0.43737318557244864,0.24106118342003416,-0.4677790208389306,0.0,0.17825248408797972,0.026769258797291813,-0.1494398854531087
0.26102372266973983,-0.1842873991816147,-0.5241168743819243,-0.34116678645928383,-0.6630255499158563,-0.5827258504320496,0.2992567343164756,0.1337402314522433,0.3790868388503162,-0.04820680999971673,0.0352643698032517,0.08757693223232693,-0.1359864864132428,0.54810965117648,0.16237408726377167,-0.4690705535547734,-0.050073949752773766,0.12598884863242607,0.02753988442703265,-0.20543348127365846
0.2053521357308435,-0.20304780404253553,-0.47453712647831986,-0.3440819766393904,-0.6004837373109085,-0.5499259314672102,0.2850743846547747,0.058073607184231386,0.34663155640036813,-0.004759208441957724,0.0,0.06487738709683163,-0.18437915791307358,0.501200375285072,0.22588757240189158,-0.4555486624693866,-0.07080628151126023,0.1229519766755726,0.0,-0.20928655002647556
0.2655737762997096,-0.2215570443859916,-0.549129440747367,-0.4005026028655538,-0.6828920881953335,-0.5849500872719517,0.351532902924948,0.15533510568055325,0.31359205704032456,-0.012246579455117633,0.05152874848247459,0.09704195100674327,-0.12441178915776344,0.564245392281805,0.2121247831629257,-0.5014496190751568,-0.03692877573988989,0.11853916788920692,0.04373670983060431,-0.21658264807529945
0.33275399520331944,-0.23260183169020296,-0.5024773178235238,-0.34843560176598065,-0.636110315294833,-0.5744779991269554,0.3414876887416035,0.18091181514534077,0.26188327030442143,0.0,0.010455996665472976,0.07780962169122739,-0.18407518740051898,0.4925696501901674,0.18368007503291284,-0.48533159176180257,-0.007789328593676666,0.1212652296027403,0.0,-0.22808265700954522
0.23825351437725953,-0.2423577455086982,-0.5145761205673642,-0.36109853092298516,-0.7350627079635866,-0.6036226813013856,0.3774383760465502,0.07643072183016993,0.3902065047327039,-0.05610493254850321,0.0,0.10808897059480767,-0.08312848523872768,0.5213674976427817,0.2116243330816396,-0.529819702606925,-0.07313841766583584,0.07565699435990177,0.0016134094520225176,-0.21205686321193987
0.27002271539065203,-0.2047262717491898,-0.4838902084612542,-0.40718499194264207,-0.722658108802676,-0.6226647255527366,0.38625414821881987,0.16970095333783508,0.27865104706293514,-0.03552188805822739,0.05733970691973009,0.05316595433478181,-0.11818288345801319,0.5185732857476824,0.17184247762293794,-0.5264138513196455,-0.08235645506974155,0.026584135295798283,0.03802691732536775,-0.2596645614903661
0.23555406764343662,-0.1966336277861741,-0.521239202560764,-0.35715879354386276,-0.5875579163347889,-0.5513475412635953,0.33897059402061,0.17758139746594412,0.2893660107462868,-0.03951711662745651,0.0625079050955426,0.09685907363700767,-0.15569319723923694,0.5168951245354225,0.16972438229367462,-0.4791441171796168,-0.02672935998886939,0.12040182926585463,0.046655927842836335,-0.2544363636129275
0.264950740661292,-0.2451423309587201,-0.5381825885797646,-0.34414650786212203,-0.6789808254531428,-0.5119066306079864,0.34719345258339673,0.16555638399057662,0.3040071165420785,-0.020866703018091015,0.0229077888490448,0.034138093693160274,-0.10325109421910834,0.5429455318606031,0.1901034546293597,-0.49651195731011766,-0.01510585422503726,0.15380918795602128,0.05781606594604063,-0.2046827901417709
0.29149657845212906,-0.20684739835748248,-0.4981107040329304,-0.33646507673990655,-0.6518140140023402,-0.6001673731471369,0.3488941680915391,0.12909868174866634,0.31530294040392975,-0.06940280186351695,0.0,0.03929003915578839,-0.13192454147715588,0.48001882884562763,0.19326346815836817,-0.5223570541598604,-0.06408252059276018,0.056564538699543414,0.024349093284083363,-0.2123967182990276
0.2949270114722268,-0.21437552654306938,-0.5185436616889991,-0.33324764212868196,-0.6085696753337638,-0.5592832970107425,0.355584878033772,0.10008049559674563,0.3538112221790002,-0.04145808816353653,0.0,0.08312665715823675,-0.20361287319176274,0.5038785434869959,0.21622694281535623,-0.4938077955807302,-0.009350740171745494,0.14394740300379782,0.0,-0.19733377093947868
0.24313449493113704,-0.2047734475114656,-0.5507929317579142,-0.4275738457742919,-0.7000339276494585,-0.5785418232903947,0.3476206770053102,0.11770743338977305,0.3906296203057066,-0.02352272242576898,0.0,0.09392735160707416,-0.1653069926154066,0.5486473405458931,0.1986066582763615,-0.49332373611594726,-0.036898040353218114,0.06492161689171463,0.0,-0.2722671279821865
0.26849989983195466,-0.1810230568424912,-0.5306524260484424,-0.39899540029290814,-0.6491697356134102,-0.6024503914032413,0.28725594940650195,0.14595422470793737,0.33950422131611946,-0.05481090707397561,0.0,0.0899681725568072,-0.10633960229054452,0.45717789266690867,0.12959634659514807,-0.49770864549985766,-0.03222619468276148,0.07166661188145046,-0.005707566579654191,-0.2556267749938046
0.2980998553642364,-0.23942296817359204,-0.5261947664158835,-0.398542163989914,-0.6712309714292386,-0.5767091847886177,0.3456640078210511,0.13961198411450051,0.34032805561081886,-0.07561342805978072,0.00729052897080012,0.07373299412004387,-0.14408896643324262,0.5524700098011451,0.23732976538031206,-0.5001275426161492,-0.049656014579694964,0.10892623438078185,0.02569629192063643,-0.23491894555018705
0.32810802768471703,-0.19968817560970734,-0.5522676523244999,-0.4190001287710775,-0.6720494962390093,-0.5898372243888366,0.35332265410364994,0.17620690797759278,0.2706381764450022,0.0012741828849193067,-0.027384466321417753,0.030426854358354377,-0.08533185824922439,0.48383861921680243,0.22017469794698868,-0.524260651821759,-0.0037729167094311925,0.1325806038321953,0.015148950712042033,-0.267885836443608
0.28514617693273386,-0.20501076250846317,-0.43199978125161137,-0.3444612193009855,-0.6999410924583612,-0.552733701721915,0.3696774470494434,0.13587584172856826,0.2759591184508708,0.0,0.0,0.06085374608409227,-0.11923321904772846,0.49953903721247855,0.19035182546555182,-0.48431154309485286,0.0,0.12268120795424657,0.06921320890420901,-0.24010717074084378
0.2711525995365823,-0.1797513357972159,-0.5089834234866593,-0.340914609358639,-0.5751772327044787,-0.5063965945018042,0.32178715966019733,0.1336083340925711,0.24002017664231884,-0.050950921915504765,0.09345409465000233,0.09149823715979884,-0.15914760143959022,0.4867622517520796,0.14450685290319099,-0.5296292920401071,-0.039944944023126636,0.12878464337171003,0.0,-0.2462970616499588
0.2532820132906386,-0.13304195116685688,-0.47799647453373056,-0.34031555829656684,-0.5976958966281427,-0.5553769949527414,0.3722611005162061,0.17347861721020896,0.3363547858961805,-0.07560161685128465,-0.004670221584090678,0.07941050407437782,-0.08743958551839952,0.4598336521483731,0.20027644865111313,-0.47094120164729636,-0.0086114867960707,0.11290740836085453,0.06133061614666031,-0.18783333902364427
0.30793307215592064,-0.28651644665542514,-0.5154399096813975,-0.40065348026370456,-0.6941443868736206,-0.5796147980998013,0.3837191548163842,0.15638937539923353,0.30231064601177077,-0.04159982829194863,0.015290039814463828,0.10762614894126761,-0.14966708270161197,0.5304161800810248,0.16520671299421857,-0.5055569983646448,-0.04409924653944845,0.08711427731822508,0.00628243739354629,-0.21445060814391564
0.26246243915217327,-0.22944995364986312,-0.5214637493414361,-0.3596770184932678,-0.6204046312307501,-0.600241515422123,0.3087987067445867,0.08438507841573747,0.35382601345463477,-0.03485669297383554,0.0,0.044995941445304874,-0.10649020385162448,0.5075426952768797,0.18611984570688234,-0.463507967044094,-0.037979963607335056,0.12409042598365615,-0.0019876702736358483,-0.18626372519773451
0.19830294761288866,-0.24827730975261278,-0.4937184351864176,-0.3791199727948533,-0.6040978607845257,-0.5196099651136912,0.2991481883091745,0.13829048979374245,0.30274231715020655,-0.01647804105881911,0.0,0.08358754202162359,-0.14871161614715575,0.5371714144102424,0.20697840426619102,-0.46664377961469156,-0.0582680334499569,0.09707408583903424,0.0,-0.22082119717577167
0.24517888017648937,-0.18929940914897372,-0.4996548321832548,-0.3919923702660903,-0.6000200221025461,-0.5485337312149879,0.3482794770386203,0.18082052315954872,0.35696723997993074,-0.0909563260430137,0.0,0.10641536488545061,-0.16131018288106436,0.4457174161429809,0.1553716117414436,-0.4752669186472117,0.0,0.16820075044811034,0.03703669584052793,-0.18994958993967814
0.22165572810267312,-0.19565679144566583,-0.48181200559378534,-0.3276793726341118,-0.6032178534621141,-0.5317026165415046,0.320734738672805,0.11141711954154788,0.2787452159034365,-0.026360738141056553,0.059212441836146844,0.046002294196686326,-0.15318258024183687,0.5159851198511749,0.14805967430154865,-0.45044865358882724,-0.09714537501103299,0.04963531869340981,-0.01830899254646041,-0.22126859168310115
0.2637105574281682,-0.21237892081946835,-0.4781002201059597,-0.36686538457542645,-0.6634012132866907,-0.5992487646771183,0.32036836713054395,0.09822094710455789,0.3291773968145233,-0.07562234202416328,0.0,0.12034197506242425,-0.14681518700469307,0.5160265580129075,0.12503460936603314,-0.4886232736113687,-0.06201030964831351,0.030369164106175146,0.018345642407954235,-0.22116582016744793
0.22127505563933275,-0.22545096277703194,-0.4767807137817175,-0.38993379917185805,-0.661145722130302,-0.5953222333764292,0.347334495596456,0.1616509928074269,0.27316350900007674,0.0,0.0,0.12239644803282188,-0.16944054323398683,0.49323097061237237,0.1847214557554605,-0.4901182527776526,0.0,0.020656166550395892,0.03130830034702462,-0.26380196104071163
0.23005002258261595,-0.17702543753063288,-0.47565065441899296,-0.3506685219813991,-0.6361503732561484,-0.5657592697619931,0.34623299896120463,0.13964622021986406,0.2773902500792577,0.0,0.1594366026428413,0.12496654178587807,-0.14113833671514453,0.6285886218893165,0.17520078805326045,-0.5030484316323615,-0.04133232408664668,0.08385938714097263,0.03742207753127128,-0.21143741915702877
0.2825213860720636,-0.22005000732130736,-0.5201187531899064,-0.415771250592334,-0.6626307790115478,-0.5862901021495912,0.28339968603728793,0.11189574503275625,0.274811853972829,0.0,0.0,0.04195470222981118,-0.13333348174678394,0.5089337925522163,0.18800057777999749,-0.5050814560932437,-0.04003029511644784,0.1148371439452013,0.0,-0.245706533695384
0.23686150393508648,-0.23312075159661327,-0.5172579294212952,-0.40645416900697307,-0.6791398337269791,-0.5588791477375256,0.2843400844334919,0.09035867834356044,0.34949665974471467,-0.07212270762943361,0.0,0.10527204841401967,-0.09041763866477376,0.5180889366857324,0.21874626172977696,-0.4860826530586675,-0.04292881840882244,0.1358517536035055,0.00883527367447074,-0.21774705636003422
0.27214194391233854,-0.15849516278463427,-0.45087023783158314,-0.31826306241923696,-0.5835145623913479,-0.521767333395721,0.3449409496055022,0.13099075206844596,0.3213976217244173,-0.07425235419349925,0.0,0.063653314033048,-0.1797804102383084,0.4647470327107769,0.20145639000916823,-0.47756462913421593,-0.08752827816400058,0.08636902303648826,-0.013812712013539485,-0.27300473478857373
0.23276290238871664,-0.21606552601341916,-0.536125988512876,-0.4122821801571137,-0.6451320974022354,-0.575846330095601,0.34231849942394915,0.19351696231328716,0.27615852211532715,0.0027205074861005943,0.0,0.12770817978859653,-0.09652162228657704,0.5039737011855965,0.17671175863432562,-0.5215543711625364,-0.06213656592809234,0.06254037069396914,0.00909380211138047,-0.23958917301159988
0.25197101004374506,-0.177647954525198,-0.5246644007542964,-0.3796567964528987,-0.5869604215147916,-0.5677407722592401,0.28150435950679,0.09403593101961902,0.344141194958529,-0.06380236602093833,0.0,0.04353136673076071,-0.1526449868391071,0.46341637221786786,0.1657510416482993,-0.4618086020470781,0.0,0.1425553866154155,0.01752956108823501,-0.1968656472621955
0.20847391705135945,-0.2710483621526913,-0.48690954203664355,-0.3488120670056153,-0.5694960910858999,-0.5284130508974751,0.286857717062799,0.1120153498060726,0.28806055792038654,0.0,0.0,0.06450863434618513,-0.19980867049661885,0.5598825396590016,0.17557755885835918,-0.4937950336026443,-0.046242701044321516,0.054517364756407685,-0.008674784315046709,-0.21181286545154418
0.2775349889604036,-0.15492142714803325,-0.4747480717892891,-0.3234458939448322,-0.5612026836555453,-0.45897827930367513,0.3509571135947295,0.1948967634560613,0.2603407478459102,0.0,0.05825854427452381,0.071415609064616,-0.2106805770875179,0.47947065246734993,0.20090706071956121,-0.48239711142616726,0.0,0.1037014206709433,0.004390248791739132,-0.2126567034096836
0.23614012274578658,-0.1819341211844512,-0.47175891570926726,-0.36825473184932045,-0.6288943060834019,-0.5305597310625505,0.33614907377629194,0.1632854234167514,0.2899581391175512,-0.04633747351971638,0.0,0.0514159146375389,-0.07655997538355944,0.5006628066313895,0.20024338625694102,-0.5159998865755803,-0.015067214713377566,0.08848860954495812,0.022362325032835098,-0.2219227187628005
0.25246381630012316,-0.22977704151091705,-0.5423151906438067,-0.4158877546001717,-0.649336843205438,-0.5848738929628429,0.32856618855174574,0.14463166042591152,0.2837166158644469,-0.039843093198988905,0.0,0.08138569248546608,-0.15013822555061573,0.5455101505652644,0.18237888970185034,-0.4651333748338778,-0.04543522467647061,0.0373572896434768,0.0577052957997548,-0.19236923741891213
0.27367430745268695,-0.2339955326026663,-0.5345502679901178,-0.4004591820957378,-0.6758490292905126,-0.6305998189774717,0.32992229302714543,0.14108245260349184,0.33308892303345206,-0.04001955485520207,0.059745380616819554,0.07044847006941868,-0.17378844345375108,0.5015424217056436,0.1919837425019843,-0.48755563938930346,-0.02727117586456345,0.12279304827835961,0.010080068782088341,-0.22097717892636967
0.20299808946774703,-0.2248969007620218,-0.5579181902937551,-0.4099979803381411,-0.6321556649027815,-0.5585388545680405,0.31968566305061163,0.19187002272462286,0.3104437476576477,0.0,0.009796090485298253,0.0738992296746944,-0.08652702089015828,0.5009231624997669,0.21516059994867878,-0.5050721761903741,-0.02390769798386681,0.0827190689049825,0.0,-0.21238978384506202
0.2384584131254441,-0.2228668970844452,-0.4947711294988196,-0.3895678287297979,-0.6666255401488008,-0.6060038350114608,0.3533403586363328,0.13022578778437016,0.30024113329004604,-0.007293845119428076,0.0,0.09655633942306727,-0.14300601390381046,0.4969383186583425,0.17066357610991728,-0.45288003154322326,-0.003357695534517694,0.09140677537658477,0.015138330119168115,-0.19972762990327989
0.28282261295765176,-0.23177521779532925,-0.4967190057275718,-0.3606953213463951,-0.6499500085054838,-0.5927954131433748,0.32837863797794115,0.12507783812348258,0.33132955404562164,-0.008398613631471196,0.02231543592326586,0.054500465508126726,-0.18670384811623633,0.4606784533683352,0.19692283907977462,-0.49544355594910827,-0.03209695796248185,0.10328793374836907,0.0,-0.22040607781667387
0.24856600597512402,-0.1835885039800599,-0.48820393717795074,-0.40517258164830233,-0.6649711606281565,-0.5556957904886799,0.3091169745142864,0.1767475141724393,0.30509223319751955,-0.045286348771619,0.0,0.025518863151169215,-0.11996596083245503,0.45276419469806434,0.1574033385048055,-0.4960812427343462,0.015182388573707514,0.08163866578864962,0.0,-0.25747951510027783
0.2989262460252078,-0.16631549451087357,-0.508908099185695,-0.3649842443402262,-0.6519036955984209,-0.5476167189040788,0.3440745901611051,0.16922843065371215,0.3020948112512112,0.0,0.04605153832307581,0.047939464006866384,-0.16392566676169082,0.48766483416332196,0.18012012335982916,-0.5187283747346704,-0.046480646236722295,0.1652815768533962,0.07609671117006807,-0.18853746885468362
0.29012650682355123,-0.20290957408698923,-0.5512545375611312,-0.3955601084562285,-0.6668739610850384,-0.5839219523649005,0.3533385656867126,0.1539549933050962,0.32495800150890675,-0.02520990370606317,0.04963607850603894,0.12944039460554063,-0.11853562199485512,0.5156037872429985,0.19060281492159492,-0.5316645090458386,-0.014308224346961594,0.13102528756348625,0.0036723609000889287,-0.25056307934784483
0.28517291101972925,-0.19870337376834146,-0.5198414322505762,-0.38535839613856604,-0.619818201871911,-0.6366311183749677,0.3146765679777062,0.18880191364242543,0.24911038401569022,0.0,0.07110196411717296,0.09764446060007315,-0.16800730138583309,0.5758322751191933,0.17732212672611455,-0.5257881797614273,0.0,0.044069786837400864,0.026064518237799567,-0.30773841149807807
0.2958897963505756,-0.17732035673450788,-0.4601080138296682,-0.3605754017731498,-0.6110926610115893,-0.5233009111734174,0.3274290903007896,0.1462790941307049,0.2850340448495584,-0.04840051327961189,0.0,0.06735293557866917,-0.12017885628752799,0.5252019129857769,0.18419595790824164,-0.4677102620740265,-0.030297693904429154,0.07657840292122385,0.019669486834461677,-0.2631403597130962
0.24792974173547042,-0.2515965455575238,-0.5167662633906026,-0.4411465429383937,-0.698780309888434,-0.6175246156752632,0.35551016341404285,0.15411631286644534,0.3133620124429891,-0.015051021234014608,0.0,0.11385221474401339,-0.11365915759726856,0.5152486991985177,0.16837847130375505,-0.5419960262297956,-0.004981955526812009,0.11047427308906928,0.018505354303495848,-0.2334154437604079
0.20132662523405997,-0.23308313140214365,-0.4948066159227302,-0.3763952883548162,-0.6054818827907478,-0.5729721777563916,0.32635744332688665,0.1146891650549391,0.29586181671861084,-0.04414135869707457,0.0,0.1444142616883072,-0.13662230282644602,0.5253258026192015,0.20662109757663194,-0.4905719926457853,-0.008205632784400379,0.14540314410413036,0.045415997509457934,-0.17646156332953464
0.2311740434536083,-0.17871140709263697,-0.49400020367881525,-0.36900935844019545,-0.6393045506379313,-0.5475392183857091,0.3500316936239519,0.11006966129549269,0.3505815694218151,-0.10766832289776179,0.0,0.05265525727906421,-0.06754080073539562,0.4851666260781736,0.1613405234788724,-0.5054326650771989,0.0,0.13571752622740138,0.00950487605058803,-0.18678050359105228
0.2999913300914347,-0.16935803214272527,-0.49252820766276606,-0.348808485467138,-0.6092116163288911,-0.5721386819174946,0.3420305974783791,0.1760792269902223,0.3229784127157714,-0.07285001752733293,0.0,0.09304313134862412,-0.13235397755813613,0.5772575999156258,0.18001100744062382,-0.4939107406331602,0.0,0.08955627702525422,0.09880942496005497,-0.1768748534173993
0.23303823655114567,-0.19189568889517708,-0.4559974143379661,-0.36549480107414045,-0.6666195015451383,-0.5644026181279087,0.2881644786770664,0.08401131018964761,0.3422334462653219,-0.03543905889514329,0.0,0.03644164669574331,-0.14218875779930754,0.5086259189390573,0.18630517325915502,-0.4598564909477918,-0.04908400318568227,0.09363938738228716,0.04332525335343167,-0.21924988822093325
